1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2022,90744TSCRF150PI,110000607371,PHILLIPS 66 LOS ANGELES REFINERY MARINE TERMINAL,150 PIER A ST,WILMINGTON,LOS ANGELES,CA,90744,"","",33.754914,-118.270655,NAD83,PHILLIPS 66,078423447,PHILLIPS 66 CO,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,"","","","","",1322221165273,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,110.000000,190.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,0.000000,0.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,"",ACTIVITY,1.050000
2022,91331MCPRD12306,110000476869,MOC PRODUCTS CO. INC,12306 MONTAGUE ST,PACOIMA,LOS ANGELES,CA,91331,"","",34.254830,-118.401350,NAD83,NA,"",NA,NO,325,Chemicals,"","","","","","",325199,325180,"","","","",1322221244092,N-Methyl-2-pyrrolidone,NO,0000872504,872-50-4,72744,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2022,94572TSCSF2101F,110000483478,PHILLIPS 66 CARBON PLANT,2101 FRANKLIN CANYON RD,RODEO,CONTRA COSTA,CA,94572,"","",38.015920,-122.237160,NAD83,PHILLIPS 66,078423447,PHILLIPS 66 CO,NO,324,Petroleum,"","","","","","",324199,"","","","","",1322221247859,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,Non_Metal,YES,YES,NO,R,Grams,0.005500,0.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.355500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.355500,0.000000,0.000000,0.355500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.355500,"",PRODUCTION,1.020000
2022,94538THCLT6400S,110001169440,CERTAINTEED LLC,6400 STEVENSON BLVD,FREMONT,ALAMEDA,CA,94538,"","",37.511660,-121.995020,NAD83,SAINT-GOBAIN CORP,879321644,SAINT-GOBAIN CORP,NO,324,Petroleum,"","","","","","",324122,"","","","","",1322220930960,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.400000,0.000000,0.000000,0.000000,77.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.400000,82.500000,0.000000,0.000000,5.100000,0.000000,77.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.500000,"",PRODUCTION,0.800000
2022,9329WPNNCL719WS,110070813516,PINNACLE PREMIX,7019 W SUNNYVIEW AVE,VISALIA,TULARE,CA,93291,"","",36.351029,-119.367943,NAD83,NA,"",NA,NO,311,Food,"","","","","","",311119,"","","","","",1322220662732,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",ACTIVITY,1.220000
2022,90001SLVST8125B,110022524348,SILVESTRI CALIFORNIA,8125 BEACH ST,LOS ANGELES,LOS ANGELES,CA,90001,"","",33.965379,-118.242108,NAD83,NA,"",NA,NO,339,Miscellaneous Manufacturing,"","","","","","",339999,"","","","","",1322220698486,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,771.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,771.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,771.000000,0.000000,0.000000,771.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,771.000000,"",PRODUCTION,1.520000
2022,9176WSMMTM288EP,110063999099,SUMMIT MACHINE LLC,2880 E PHILADELPHIA STREET,ONTARIO,SAN BERNARDINO,CA,91761,"","",34.033700,-117.587360,NAD83,BERKSHIRE HATHAWAY INC,000124314,BERKSHIRE HATHAWAY INC,NO,332,Fabricated Metals,"","","","","","",332710,"","","","","",1322221001720,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,154954.000000,0.000000,0.000000,10003.000000,164957.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164957.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164957.000000,0.000000,0.000000,164957.000000,"",PRODUCTION,0.510000
2022,90245CHVRN324WE,110002899908,CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,324 W EL SEGUNDO BLVD,EL SEGUNDO,LOS ANGELES,CA,90245,"","",33.908200,-118.408500,NAD83,CHEVRON CORP,001382555,CHEVRON CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1322221308822,Cyanide compounds,NO,N106,N106,649988,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000000,0.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200.000000,0.000000,0.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110000.000000,0.000000,110200.000000,"",PRODUCTION,1.060000
2022,90058NRMNF5611S,110000497926,NORMAN FOX & CO,5511 S BOYLE AVE,VERNON,LOS ANGELES,CA,90058,"","",33.992290,-118.212870,NAD83,NORMAN FOX & CO,064566961,NORMAN FOX & CO,NO,4246,Chemical Wholesalers,"","","","","","",424690,"","","","","",1322221311309,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2022,93239CHMCL35251,110000481443,CHEMICAL WASTE MANAGEMENT INC,35251 OLD SKYLINE RD,KETTLEMAN CITY,KINGS,CA,93239,"","",35.959430,-120.008650,NAD83,WASTE MANAGEMENT INC.,194672085,WASTE MANAGEMENT INC,NO,562,Hazardous Waste,"","","","","","",562211,562212,"","","","",1322221381104,Toxaphene,NO,0008001352,8001-35-2,156919,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.500000,0.000000,17.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.500000,"",PRODUCTION,0.360000
2022,95012LTRPR11225,110025317707,FUJIFILM ULTRA PURE SOLUTIONS INC.,11225 COMMERCIAL PKWY,CASTROVILLE,MONTEREY,CA,95012,"","",36.753940,-121.740370,NAD83,FUJIFILM ELECTRONIC MATERIALS USA INC.,197596625,FUJIFILM ELECTRONIC MATERIALS USA INC,NO,325,Chemicals,"","","","","","",325998,"","","","","",1322221120330,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000000,5.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.000000,0.000000,0.000000,0.000000,0.000000,76.000000,76.000000,0.000000,76.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,152.000000,5.200000,0.000000,0.000000,5.200000,0.000000,0.000000,0.000000,76.000000,0.000000,76.000000,0.000000,0.000000,157.200000,"",PRODUCTION,1.000000
2022,94565DWCHMFOOTO,110000602544,CORTEVA AGRISCIENCE LLC,901 LOVERIDGE RD,PITTSBURG,CONTRA COSTA,CA,94565,"","",38.023129,-121.855352,NAD83,CORTEVA INC,116814324,CORTEVA INC,NO,325,Chemicals,"","","","","","",325320,325199,325180,"","","",1322221116647,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,85.000000,257.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,342.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,342.000000,0.000000,0.000000,342.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,344.000000,"",ACTIVITY,1.050000
2022,91745LPRNF490FS,110000477868,LEPRINO FOODS CO,490 F ST,LEMOORE,KINGS,CA,93245,"","",36.303890,-119.789169,NAD83,LEPRINO FOODS CO,007076664,LEPRINO FOODS CO,NO,311,Food,"","","","","","",311513,"","","","","",1322220840680,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255.000000,0.000000,0.000000,255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1546242.000000,0.000000,1546497.000000,"",PRODUCTION,1.010000
2022,91311CSMTC20245,110002141860,KDC ONE / COSMETIC LABORATORIES OF AMERICA INC,20245 SUNBURST ST,CHATSWORTH,LOS ANGELES,CA,91311,"","",34.234570,-118.574930,NAD83,NA,"",KDC US HOLDINGS INC,NO,325,Chemicals,"","","","","","",325620,"","","","","",1322221393945,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,3.300000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.340000,0.000000,1.300000,1.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1218.000000,0.000000,0.000000,1218.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.000000,0.000000,0.000000,727.000000,0.000000,0.000000,784.300000,0.000000,2002.300000,1221.340000,0.000000,0.000000,3.340000,0.000000,1218.000000,0.000000,0.000000,0.000000,0.000000,0.000000,784.300000,2005.640000,"",PRODUCTION,0.760000
2022,9363WLDCST81SUT,110002924523,OLDCASTLE INFRASTRUCTURE INC.,801 S PINE ST,MADERA,MADERA,CA,93637,"","",36.945370,-120.074030,NAD83,CRH AMERICAS INC,037176591,CRH AMERICAS INC,NO,326,Plastics and Rubber,"","","","","","",326199,"","","","","",1322221399468,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.500000,26.500000,0.000000,0.000000,1.000000,25.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.500000,"",PRODUCTION,1.010000
2022,91730SCHLS11711,110000495562,SCHLOSSER FORGE CO,11711 ARROW RT,RANCHO CUCAMONGA,SAN BERNARDINO,CA,91730,"","",34.099080,-117.549330,NAD83,HOWMET AEROSPACE INC,001339472,HOWMET AEROSPACE INC,NO,332,Fabricated Metals,"","","","","","",332112,"","","","","",1322221147820,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,593.000000,0.000000,0.000000,0.000000,2.000000,0.000000,595.000000,0.000000,351098.000000,0.000000,0.000000,2.000000,351100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,351695.000000,603.000000,0.000000,0.000000,8.000000,593.000000,2.000000,0.000000,0.000000,0.000000,351100.000000,0.000000,0.000000,351703.000000,"",PRODUCTION,1.350000
2022,90620HNSNLBUENA,110002140932,HANSON-LORAN CO INC,6700 CABALLERO BLVD,BUENA PARK,ORANGE,CA,90620,"","",33.863180,-118.016190,NAD83,NA,"",HANSON-LORAN CO INC,NO,325,Chemicals,"","","","","","",325612,"","","","","",1322221443207,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"","",""
2022,9535WPCFCS872CD,110069245668,PACIFIC STAR CHEMICAL LLC D.B.A. NORTHSTAR CHEMICAL,872 CODONI AVE,MODESTO,STANISLAUS,CA,95357,"","",37.623390,-120.911100,NAD83,NA,"",NORTHSTAR CHEMICAL,NO,4246,Chemical Wholesalers,"","","","","","",424690,"","","","","",1322221163607,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,8.594000,5.453000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.047000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.047000,0.000000,0.000000,14.047000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.578000,0.000000,16.625000,"",PRODUCTION,1.500000
2022,90749RCPRD1801E,110017428988,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,"","",33.809900,-118.238300,NAD83,TESORO CORP,008133480,MARATHON PETROLEUM CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1322221185453,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,1.600000,21.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.700000,58.100000,0.000000,58.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1503.400000,1115.900000,0.000000,0.000000,3.500000,0.000000,0.000000,2680.900000,0.000000,0.000000,0.000000,0.000000,8775.500000,8775.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11456.400000,2703.600000,0.000000,0.000000,22.700000,2655.900000,25.000000,0.000000,0.000000,0.000000,8775.500000,0.000000,0.000000,11479.100000,"",PRODUCTION,0.990000
2022,9576WGRNHC17CYB,110070941544,GREENHECK FAN CORP - ROCKLIN CALIFORNIA,170 CYBER CT,ROCKLIN,PLACER,CA,95765,"","",38.822788,-121.301589,NAD83,GREENHECK FAN CORP,006136360,GREENHECK FAN CORP,NO,333,Machinery,"","","","","","",333413,"","","","","",1322220642250,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.051000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57134.000000,0.000000,0.000000,0.000000,57134.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57134.000000,0.051000,0.000000,0.000000,0.051000,0.000000,0.000000,0.000000,0.000000,0.000000,57134.000000,0.000000,0.000000,57134.051000,"",PRODUCTION,1.620000
2022,9545WGRNTC422ST,110070451881,GRANITE CONSTRUCTION CO - HIGHWAY 175,4220 STATE HWY 175,LAKEPORT,LAKE,CA,95453,"","",38.990889,-122.938083,NAD83,NA,"",GRANITE CONSTRUCTION INC,NO,324,Petroleum,"","","","","","",324121,"","","","","",1322221299480,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000000,361.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,361.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,361.000000,0.000000,0.000000,361.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,361.000000,"",PRODUCTION,2.400000
